"","athlete_id","date","game_exposure","training_exposure","squat_depth_left","squat_depth_right","high_intensity_distance","collisions","distance","game_injury","training_injury","muscle_soreness"
"8633",16866,2017-04-15,TRUE,FALSE,83.3,81.5,1,1,1,FALSE,FALSE,6
"8634",16866,2017-04-16,FALSE,TRUE,83.3,81.5,1,1,1,FALSE,FALSE,6
"8635",16866,2017-04-17,FALSE,TRUE,83.3,81.5,1,1,1,FALSE,FALSE,5
"8636",16866,2017-04-18,FALSE,TRUE,83.3,81.5,1,1,1,FALSE,FALSE,6
"8637",16866,2017-04-19,FALSE,TRUE,83.8,81.7,1,1,1,FALSE,FALSE,6
"8638",16866,2017-04-20,FALSE,TRUE,83.8,81.7,1,1,1,FALSE,FALSE,5
"8639",16866,2017-04-21,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"8640",16866,2017-04-22,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"8641",16866,2017-04-23,TRUE,FALSE,NA,NA,1,1,1,FALSE,FALSE,5
"8642",16866,2017-04-24,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"8643",16866,2017-04-25,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"8644",16866,2017-04-26,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,5
"8645",16866,2017-04-27,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"8646",16866,2017-04-28,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,6
"8647",16866,2017-04-29,FALSE,TRUE,85.2,85.1,1,1,1,FALSE,FALSE,5
"8648",16866,2017-04-30,FALSE,TRUE,85.2,85.1,1,1,1,FALSE,FALSE,6
"8649",16866,2017-05-01,FALSE,TRUE,85.2,85.1,1,1,1,FALSE,FALSE,6
"8650",16866,2017-05-02,FALSE,TRUE,85.2,85.1,1,1,1,FALSE,FALSE,5
"8651",16866,2017-05-03,FALSE,TRUE,85.2,85.1,1,1,1,FALSE,FALSE,6
"8652",16866,2017-05-04,FALSE,TRUE,85.2,85.1,1,1,1,FALSE,FALSE,6
"8653",16866,2017-05-05,FALSE,TRUE,85.2,85.1,1,1,1,FALSE,FALSE,5
"8654",16866,2017-05-06,FALSE,TRUE,76.3,76.2,1,1,1,FALSE,FALSE,6
"8655",16866,2017-05-07,TRUE,FALSE,76.3,76.2,1,1,1,FALSE,FALSE,6
"8656",16866,2017-05-08,FALSE,TRUE,76.3,76.2,1,1,1,FALSE,FALSE,5
"8657",16866,2017-05-09,FALSE,TRUE,76.3,76.2,1,1,1,FALSE,FALSE,6
"8658",16866,2017-05-10,FALSE,TRUE,68.6,69.6,1,1,1,FALSE,FALSE,6
"8659",16866,2017-05-11,FALSE,TRUE,72.45,72.9,1,1,1,FALSE,FALSE,5
"8660",16866,2017-05-12,FALSE,TRUE,72.45,72.9,1,1,1,FALSE,FALSE,6
"8661",16866,2017-05-13,FALSE,TRUE,70.8,73.3,1,1,1,FALSE,FALSE,6
"8662",16866,2017-05-14,TRUE,FALSE,69.7,71.45,1,1,1,FALSE,FALSE,5
"8663",16866,2017-05-15,FALSE,TRUE,69.7,71.45,1,1,1,FALSE,FALSE,6
"8664",16866,2017-05-16,FALSE,TRUE,69.7,71.45,1,1,1,FALSE,FALSE,6
"8665",16866,2017-05-17,FALSE,TRUE,70.8,73.3,1,1,1,FALSE,FALSE,5
"8666",16866,2017-05-18,FALSE,TRUE,70.8,73.3,1,1,1,FALSE,FALSE,6
"8667",16866,2017-05-19,FALSE,TRUE,70.8,73.3,1,1,1,FALSE,FALSE,6
"8668",16866,2017-05-20,FALSE,TRUE,79.6,78.8,1,1,1,FALSE,FALSE,5
"8669",16866,2017-05-21,TRUE,FALSE,79.6,78.8,1,1,1,FALSE,FALSE,6
"8670",16866,2017-05-22,FALSE,TRUE,79.6,78.8,1,1,1,FALSE,FALSE,6
"8671",16867,2017-01-31,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"8672",16867,2017-02-01,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,7
"8673",16867,2017-02-02,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,8
"8674",16867,2017-02-03,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,5
"8675",16867,2017-02-04,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"8676",16867,2017-02-05,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"8677",16867,2017-02-06,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,8
"8678",16867,2017-02-07,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,7
"8679",16867,2017-02-08,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"8680",16867,2017-02-09,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"8681",16867,2017-02-10,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,7
"8682",16867,2017-02-11,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"8683",16867,2017-02-12,FALSE,TRUE,NA,NA,1,1,NA,FALSE,TRUE,8
"8684",16867,2017-02-13,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,7
"8685",16867,2017-02-14,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"8686",16867,2017-02-15,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"8687",16867,2017-02-16,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,7
"8688",16867,2017-02-17,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"8689",16867,2017-02-18,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,8
"8690",16867,2017-02-19,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,7
"8691",16867,2017-02-20,FALSE,TRUE,75,74,1,1,NA,FALSE,FALSE,8
"8692",16867,2017-02-21,FALSE,TRUE,75,74,1,1,NA,FALSE,FALSE,8
"8693",16867,2017-02-22,FALSE,TRUE,75,74,1,1,NA,FALSE,FALSE,7
"8694",16867,2017-02-23,FALSE,TRUE,75,74,1,1,NA,FALSE,FALSE,8
"8695",16867,2017-02-24,FALSE,TRUE,75,74,1,1,NA,FALSE,FALSE,8
"8696",16867,2017-02-25,FALSE,TRUE,87,92,1,1,NA,FALSE,FALSE,7
"8697",16867,2017-02-26,FALSE,TRUE,81,83,1,1,NA,FALSE,FALSE,10
"8698",16867,2017-02-27,FALSE,TRUE,87,92,1,1,NA,FALSE,FALSE,8
"8699",16867,2017-02-28,FALSE,TRUE,82,83,1,1,1,FALSE,FALSE,9
"8700",16867,2017-03-01,FALSE,TRUE,84.5,87.5,1,1,1,FALSE,FALSE,10
"8701",16867,2017-03-02,FALSE,TRUE,84.5,87.5,1,1,1,FALSE,FALSE,8
"8702",16867,2017-03-03,FALSE,TRUE,84.5,87.5,1,1,1,FALSE,FALSE,5
"8703",16867,2017-03-04,FALSE,TRUE,82.2,83.4,1,1,1,FALSE,FALSE,7
"8704",16867,2017-03-05,FALSE,TRUE,82.1,83.2,1,1,1,FALSE,FALSE,8
"8705",16867,2017-03-06,FALSE,TRUE,82.1,83.2,1,1,1,FALSE,FALSE,8
"8706",16867,2017-03-07,FALSE,TRUE,82.2,83.4,1,1,1,FALSE,FALSE,7
"8707",16867,2017-03-08,FALSE,TRUE,82.2,83.4,1,1,1,FALSE,FALSE,10
"8708",16867,2017-03-09,FALSE,TRUE,94.2,92.8,1,1,1,FALSE,FALSE,8
"8709",16867,2017-03-10,FALSE,TRUE,88.2,88.1,1,1,1,FALSE,FALSE,8
"8710",16867,2017-03-11,FALSE,TRUE,92.1,97.5,1,1,1,FALSE,FALSE,7
"8711",16867,2017-03-12,FALSE,TRUE,93.15,95.15,1,1,1,FALSE,FALSE,6
"8712",16867,2017-03-13,FALSE,TRUE,93.15,95.15,1,1,1,FALSE,FALSE,8
"8713",16867,2017-03-14,FALSE,TRUE,93.15,95.15,1,1,1,FALSE,TRUE,8
"8714",16867,2017-03-15,FALSE,TRUE,93.15,95.15,1,1,1,FALSE,FALSE,3
"8715",16867,2017-03-16,FALSE,TRUE,94.6,98.2,1,1,1,FALSE,FALSE,6
"8716",16867,2017-03-17,FALSE,TRUE,93.35,97.85,1,1,1,FALSE,FALSE,9
"8717",16867,2017-03-18,FALSE,TRUE,94.6,98.2,1,1,1,FALSE,FALSE,5
"8718",16867,2017-03-19,TRUE,FALSE,94.6,98.2,1,1,1,FALSE,FALSE,10
"8719",16867,2017-03-20,FALSE,TRUE,94.6,98.2,1,1,1,FALSE,FALSE,7
"8720",16867,2017-03-21,FALSE,TRUE,94.6,98.2,1,1,1,FALSE,FALSE,8
"8721",16867,2017-03-22,FALSE,TRUE,95.1,96.4,1,1,1,FALSE,FALSE,8
"8722",16867,2017-03-23,FALSE,TRUE,95.1,96.4,1,1,1,FALSE,FALSE,7
"8723",16867,2017-03-24,FALSE,TRUE,95.1,96.4,1,1,1,FALSE,FALSE,6
"8724",16867,2017-03-25,FALSE,TRUE,116.3,114.8,1,1,1,FALSE,FALSE,6
"8725",16867,2017-03-26,FALSE,TRUE,105.7,105.6,1,1,1,FALSE,FALSE,8
"8726",16867,2017-03-27,FALSE,TRUE,105.7,105.6,1,1,1,FALSE,FALSE,8
"8727",16867,2017-03-28,FALSE,TRUE,105.7,105.6,1,1,1,FALSE,FALSE,7
"8728",16867,2017-03-29,FALSE,TRUE,116.3,114.8,1,1,1,FALSE,FALSE,10
"8729",16867,2017-03-30,FALSE,TRUE,116.3,114.8,1,1,1,FALSE,FALSE,8
"8730",16867,2017-03-31,FALSE,TRUE,116.3,114.8,1,1,1,FALSE,FALSE,5
"8731",16867,2017-04-01,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,8
"8732",16867,2017-04-02,TRUE,FALSE,NA,NA,1,1,1,FALSE,FALSE,7
"8733",16867,2017-04-03,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,8
"8734",16867,2017-04-04,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,8
"8735",16867,2017-04-05,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,7
"8736",16867,2017-04-06,FALSE,TRUE,97.7,97.9,1,1,1,FALSE,FALSE,9
"8737",16867,2017-04-07,FALSE,TRUE,97.7,97.9,1,1,1,FALSE,FALSE,8
"8738",16867,2017-04-08,FALSE,TRUE,97.7,97.9,1,1,1,FALSE,FALSE,6
"8739",16867,2017-04-09,FALSE,TRUE,97.7,97.9,1,1,1,FALSE,FALSE,8
"8740",16867,2017-04-10,FALSE,TRUE,97.7,97.9,1,1,1,FALSE,FALSE,7
"8741",16867,2017-04-11,FALSE,TRUE,97.7,97.9,1,1,1,FALSE,FALSE,10
"8742",16867,2017-04-12,FALSE,TRUE,101.2,99.3,1,1,1,FALSE,FALSE,8
"8743",16867,2017-04-13,FALSE,TRUE,101.2,99.3,1,1,1,FALSE,FALSE,6
"8744",16867,2017-04-14,FALSE,TRUE,106.3,100.5,1,1,1,FALSE,FALSE,8
"8745",16867,2017-04-15,FALSE,TRUE,103.75,99.9,1,1,1,FALSE,FALSE,7
"8746",16867,2017-04-16,FALSE,TRUE,103.75,99.9,1,1,1,FALSE,FALSE,8
"8747",16867,2017-04-17,FALSE,TRUE,103.75,99.9,1,1,1,FALSE,FALSE,8
"8748",16867,2017-04-18,FALSE,TRUE,103.75,99.9,1,1,1,FALSE,FALSE,7
"8749",16867,2017-04-19,FALSE,TRUE,106.3,100.5,1,1,1,FALSE,FALSE,10
"8750",16867,2017-04-20,FALSE,TRUE,106.3,100.5,1,1,1,FALSE,FALSE,8
"8751",16867,2017-04-21,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,8
"8752",16867,2017-04-22,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,7
"8753",16867,2017-04-23,TRUE,FALSE,NA,NA,1,1,1,FALSE,FALSE,8
"8754",16867,2017-04-24,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,8
"8755",16867,2017-04-25,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,7
"8756",16867,2017-04-26,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,9
"8757",16867,2017-04-27,FALSE,TRUE,88.7,94.5,1,1,1,FALSE,FALSE,8
"8758",16867,2017-04-28,FALSE,TRUE,88.7,94.5,1,1,1,FALSE,FALSE,5
"8759",16867,2017-04-29,FALSE,TRUE,99.2,101.5,1,1,1,FALSE,FALSE,8
"8760",16867,2017-04-30,FALSE,TRUE,93.95,98,1,1,1,FALSE,FALSE,7
"8761",16867,2017-05-01,FALSE,TRUE,93.95,98,1,1,1,FALSE,FALSE,8
"8762",16867,2017-05-02,FALSE,TRUE,93.95,98,1,1,1,FALSE,FALSE,8
"8763",16867,2017-05-03,FALSE,TRUE,93.95,98,1,1,1,FALSE,FALSE,10
"8764",16867,2017-05-04,FALSE,TRUE,89.6,91.3,1,1,1,FALSE,FALSE,7
"8765",16867,2017-05-05,FALSE,TRUE,94.4,96.4,1,1,1,FALSE,FALSE,6
"8766",16867,2017-05-06,FALSE,TRUE,93.1,93.4,1,1,1,FALSE,FALSE,6
"8767",16867,2017-05-07,TRUE,FALSE,91.35,92.35,1,1,1,FALSE,FALSE,10
"8768",16867,2017-05-08,FALSE,TRUE,91.35,92.35,1,1,1,FALSE,FALSE,8
"8769",16867,2017-05-09,FALSE,TRUE,91.35,92.35,1,1,1,FALSE,FALSE,8
"8770",16867,2017-05-10,FALSE,TRUE,91.35,92.35,1,1,1,FALSE,FALSE,7
"8771",16867,2017-05-11,FALSE,TRUE,93.1,93.4,1,1,1,FALSE,FALSE,8
"8772",16867,2017-05-12,FALSE,TRUE,93.1,93.4,1,1,1,FALSE,FALSE,8
"8773",16867,2017-05-13,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,9
"8774",16867,2017-05-14,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,7
"8775",16867,2017-05-15,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,8
"8776",16867,2017-05-16,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,8
"8777",16867,2017-05-17,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,10
"8778",16867,2017-05-18,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,7
"8779",16867,2017-05-19,FALSE,TRUE,NA,NA,1,1,1,FALSE,FALSE,5
"8780",16867,2017-05-20,FALSE,TRUE,91.7,92.7,1,1,1,FALSE,FALSE,8
"8781",16867,2017-05-21,FALSE,TRUE,91.7,92.7,1,1,1,FALSE,FALSE,8
"8782",16867,2017-05-22,FALSE,TRUE,91.7,92.7,1,1,1,FALSE,FALSE,7
"8783",16868,2017-01-31,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"8784",16868,2017-02-01,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,8
"8785",16868,2017-02-02,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"8786",16868,2017-02-03,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"8787",16868,2017-02-04,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,8
"8788",16868,2017-02-05,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,5
"8789",16868,2017-02-06,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"8790",16868,2017-02-07,FALSE,TRUE,NA,NA,233,18,NA,FALSE,FALSE,6
"8791",16868,2017-02-08,FALSE,TRUE,NA,NA,242,23,NA,FALSE,FALSE,7
"8792",16868,2017-02-09,FALSE,TRUE,NA,NA,219,32,NA,FALSE,FALSE,8
"8793",16868,2017-02-10,FALSE,TRUE,NA,NA,262,42,NA,FALSE,FALSE,5
"8794",16868,2017-02-11,FALSE,TRUE,NA,NA,248,42,NA,FALSE,FALSE,6
"8795",16868,2017-02-12,FALSE,TRUE,NA,NA,264,42,NA,FALSE,FALSE,6
"8796",16868,2017-02-13,FALSE,TRUE,NA,NA,294,42,NA,FALSE,FALSE,5
"8797",16868,2017-02-14,FALSE,TRUE,NA,NA,294,42,NA,FALSE,FALSE,6
"8798",16868,2017-02-15,FALSE,TRUE,NA,NA,379,40,NA,FALSE,TRUE,8
"8799",16868,2017-02-16,FALSE,TRUE,NA,NA,567,32,NA,FALSE,FALSE,6
"8800",16868,2017-02-17,FALSE,TRUE,NA,NA,515,21,NA,FALSE,FALSE,5
"8801",16868,2017-02-18,FALSE,TRUE,NA,NA,473,16,NA,FALSE,FALSE,7
"8802",16868,2017-02-19,FALSE,TRUE,NA,NA,361,13,NA,FALSE,FALSE,6
"8803",16868,2017-02-20,FALSE,TRUE,NA,NA,316,12,NA,FALSE,FALSE,8
"8804",16868,2017-02-21,FALSE,TRUE,NA,NA,316,12,NA,FALSE,FALSE,8
"8805",16868,2017-02-22,FALSE,TRUE,NA,NA,231,8,NA,FALSE,FALSE,7
"8806",16868,2017-02-23,FALSE,TRUE,NA,NA,42,6,NA,FALSE,FALSE,6
"8807",16868,2017-02-24,FALSE,TRUE,NA,NA,104,6,NA,FALSE,FALSE,5
"8808",16868,2017-02-25,FALSE,TRUE,63,63,92,5,NA,FALSE,FALSE,8
"8809",16868,2017-02-26,TRUE,FALSE,63,63,92,5,NA,FALSE,FALSE,8
"8810",16868,2017-02-27,FALSE,TRUE,63,63,89,10,NA,FALSE,FALSE,7
"8811",16868,2017-02-28,FALSE,TRUE,72,69,89,10,87576,FALSE,FALSE,6
"8812",16868,2017-03-01,FALSE,TRUE,67.5,66,212,12,85941,FALSE,FALSE,8
"8813",16868,2017-03-02,FALSE,TRUE,67.5,66,210,12,85260,FALSE,FALSE,6
"8814",16868,2017-03-03,FALSE,TRUE,67.5,66,215,29,85045,FALSE,FALSE,5
"8815",16868,2017-03-04,FALSE,TRUE,61.1,61.9,215,29,82241,FALSE,FALSE,6
"8816",16868,2017-03-05,TRUE,FALSE,66.55,65.45,215,29,81826,FALSE,FALSE,8
"8817",16868,2017-03-06,FALSE,TRUE,66.55,65.45,204,28,84146,FALSE,FALSE,6
"8818",16868,2017-03-07,FALSE,TRUE,65.1,64.2,204,28,84146,FALSE,FALSE,5
"8819",16868,2017-03-08,FALSE,TRUE,63.1,63.05,86,26,83780,FALSE,FALSE,7
"8820",16868,2017-03-09,FALSE,TRUE,63.1,63.05,108,24,77862,FALSE,FALSE,6
"8821",16868,2017-03-10,FALSE,TRUE,63.1,63.05,49,10,77093,FALSE,FALSE,6
"8822",16868,2017-03-11,FALSE,TRUE,65,62.8,54,10,71233,FALSE,FALSE,5
"8823",16868,2017-03-12,TRUE,FALSE,65.05,63.5,90,11,68238,FALSE,FALSE,8
"8824",16868,2017-03-13,FALSE,TRUE,65.05,63.5,207,7,64166,FALSE,FALSE,6
"8825",16868,2017-03-14,FALSE,TRUE,65,62.8,207,7,64166,FALSE,FALSE,6
"8826",16868,2017-03-15,FALSE,TRUE,78.8,77.4,263,6,63715,FALSE,FALSE,8
"8827",16868,2017-03-16,FALSE,TRUE,71.9,70.1,309,10,69465,FALSE,FALSE,5
"8828",16868,2017-03-17,FALSE,TRUE,71.9,70.1,379,9,75738,FALSE,FALSE,6
"8829",16868,2017-03-18,FALSE,TRUE,69.7,69.9,379,9,71779,FALSE,FALSE,6
"8830",16868,2017-03-19,TRUE,FALSE,74.25,73.65,379,9,74997,FALSE,FALSE,7
"8831",16868,2017-03-20,FALSE,TRUE,74.25,73.65,286,12,70315,FALSE,FALSE,5
"8832",16868,2017-03-21,FALSE,TRUE,73.5,73.5,286,12,70315,FALSE,FALSE,6
"8833",16868,2017-03-22,FALSE,TRUE,71.6,71.7,339,12,68479,FALSE,FALSE,8
"8834",16868,2017-03-23,FALSE,TRUE,71.6,71.7,339,9,73300,FALSE,FALSE,8
"8835",16868,2017-03-24,FALSE,TRUE,71.6,71.7,295,8,73732,FALSE,FALSE,6
"8836",16868,2017-03-25,FALSE,TRUE,63,64.1,295,8,71346,FALSE,FALSE,5
"8837",16868,2017-03-26,FALSE,TRUE,68.25,68.8,295,8,74564,FALSE,FALSE,7
"8838",16868,2017-03-27,FALSE,TRUE,68.25,68.8,335,11,75070,FALSE,FALSE,8
"8839",16868,2017-03-28,FALSE,TRUE,69.9,71.1,335,11,75070,FALSE,FALSE,8
"8840",16868,2017-03-29,FALSE,TRUE,66.45,67.6,365,13,74557,FALSE,FALSE,7
"8841",16868,2017-03-30,FALSE,TRUE,66.45,67.6,297,15,74557,FALSE,FALSE,6
"8842",16868,2017-03-31,FALSE,TRUE,66.45,67.6,263,16,68175,FALSE,FALSE,6
"8843",16868,2017-04-01,FALSE,TRUE,81.8,77.3,263,16,64686,FALSE,FALSE,5
"8844",16868,2017-04-02,TRUE,FALSE,75.85,74.2,263,16,67904,FALSE,FALSE,8
"8845",16868,2017-04-03,FALSE,TRUE,75.85,74.2,416,19,65433,FALSE,FALSE,6
"8846",16868,2017-04-04,FALSE,TRUE,81.8,77.3,416,19,65433,FALSE,FALSE,6
"8847",16868,2017-04-05,FALSE,TRUE,81.8,77.3,260,17,59818,FALSE,FALSE,5
"8848",16868,2017-04-06,FALSE,TRUE,71,70.1,260,13,60918,FALSE,FALSE,8
"8849",16868,2017-04-07,FALSE,TRUE,76.4,73.7,260,11,56103,FALSE,FALSE,6
"8850",16868,2017-04-08,FALSE,TRUE,71,70.1,255,11,56068,FALSE,FALSE,6
"8851",16868,2017-04-09,FALSE,TRUE,71,70.1,219,10,52850,FALSE,FALSE,5
"8852",16868,2017-04-10,FALSE,TRUE,71,70.1,1,1,51007,FALSE,FALSE,6
"8853",16868,2017-04-11,FALSE,TRUE,72.6,71.5,1,6,51007,FALSE,TRUE,7
"8854",16868,2017-04-12,FALSE,TRUE,71.8,70.8,1,9,46183,FALSE,FALSE,6
"8855",16868,2017-04-13,FALSE,TRUE,72.6,71.5,1,14,39809,FALSE,FALSE,5
"8856",16868,2017-04-14,FALSE,TRUE,73.8,73.1,5,14,33547,FALSE,FALSE,6
"8857",16868,2017-04-15,TRUE,FALSE,73.2,72.3,41,15,36730,FALSE,FALSE,6
"8858",16868,2017-04-16,FALSE,TRUE,73.2,72.3,63,23,36890,FALSE,FALSE,5
"8859",16868,2017-04-17,FALSE,TRUE,73.2,72.3,63,23,36637,FALSE,FALSE,6
"8860",16868,2017-04-18,FALSE,TRUE,73.8,73.1,63,18,36637,FALSE,FALSE,6
"8861",16868,2017-04-19,FALSE,TRUE,73.8,73.1,63,15,32892,FALSE,FALSE,8
"8862",16868,2017-04-20,FALSE,TRUE,73.8,73.1,63,13,27535,FALSE,FALSE,8
"8863",16868,2017-04-21,FALSE,TRUE,NA,NA,58,22,22382,FALSE,FALSE,5
"8864",16868,2017-04-22,FALSE,TRUE,NA,NA,27,21,22382,FALSE,FALSE,6
"8865",16868,2017-04-23,TRUE,FALSE,NA,NA,41,14,22382,FALSE,FALSE,6
"8866",16868,2017-04-24,FALSE,TRUE,NA,NA,41,22,18949,FALSE,FALSE,5
"8867",16868,2017-04-25,FALSE,TRUE,NA,NA,41,22,18949,FALSE,FALSE,6
"8868",16868,2017-04-26,FALSE,TRUE,NA,NA,41,23,15314,FALSE,FALSE,7
"8869",16868,2017-04-27,FALSE,TRUE,74.1,75,41,23,15314,FALSE,FALSE,6
"8870",16868,2017-04-28,FALSE,TRUE,74.1,75,41,25,15314,FALSE,FALSE,5
"8871",16868,2017-04-29,FALSE,TRUE,76.5,75.5,41,25,15314,FALSE,FALSE,6
"8872",16868,2017-04-30,FALSE,TRUE,75.3,75.25,5,24,12096,FALSE,FALSE,6
"8873",16868,2017-05-01,FALSE,TRUE,75.3,75.25,123,18,14017,FALSE,FALSE,5
"8874",16868,2017-05-02,FALSE,TRUE,75.3,75.25,123,18,14017,FALSE,FALSE,6
"8875",16868,2017-05-03,FALSE,TRUE,73.4,74.1,123,17,14231,FALSE,FALSE,8
"8876",16868,2017-05-04,FALSE,TRUE,74.95,74.8,175,20,17225,FALSE,FALSE,8
"8877",16868,2017-05-05,FALSE,TRUE,74.95,74.8,207,11,17694,FALSE,FALSE,6
"8878",16868,2017-05-06,FALSE,TRUE,83.7,83.3,207,11,17729,FALSE,FALSE,5
"8879",16868,2017-05-07,TRUE,FALSE,78.55,78.7,243,12,20947,FALSE,FALSE,7
"8880",16868,2017-05-08,FALSE,TRUE,78.55,78.7,353,13,23384,FALSE,FALSE,8
"8881",16868,2017-05-09,FALSE,TRUE,78.55,78.7,353,13,23384,FALSE,FALSE,8
"8882",16868,2017-05-10,FALSE,TRUE,83.7,83.3,353,13,23384,FALSE,FALSE,6
"8883",16868,2017-05-11,FALSE,TRUE,83.7,83.3,301,10,23384,FALSE,FALSE,6
"8884",16868,2017-05-12,FALSE,TRUE,83.7,83.3,269,13,23349,FALSE,FALSE,5
"8885",16868,2017-05-13,FALSE,TRUE,65.1,63.4,269,13,20166,FALSE,FALSE,7
"8886",16868,2017-05-14,TRUE,FALSE,65.1,63.4,269,13,20006,FALSE,FALSE,6
"8887",16868,2017-05-15,FALSE,TRUE,65.1,63.4,70,13,22419,FALSE,FALSE,6
"8888",16868,2017-05-16,FALSE,TRUE,65.1,63.4,70,13,22419,FALSE,FALSE,5
"8889",16868,2017-05-17,FALSE,TRUE,65.1,63.4,70,13,22419,FALSE,FALSE,8
"8890",16868,2017-05-18,FALSE,TRUE,65.1,63.4,70,10,22419,FALSE,FALSE,8
"8891",16868,2017-05-19,FALSE,TRUE,65.1,63.4,70,8,22419,FALSE,FALSE,6
"8892",16868,2017-05-20,FALSE,TRUE,NA,NA,70,8,22419,FALSE,FALSE,6
"8893",16868,2017-05-21,TRUE,FALSE,NA,NA,34,7,19201,FALSE,FALSE,7
"8894",16868,2017-05-22,FALSE,TRUE,NA,NA,41,10,19366,FALSE,FALSE,8
"8895",16869,2017-01-31,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"8896",16869,2017-02-01,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"8897",16869,2017-02-02,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,5
"8898",16869,2017-02-03,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"8899",16869,2017-02-04,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,6
"8900",16869,2017-02-05,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,4
"8901",16869,2017-02-06,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,5
"8902",16869,2017-02-07,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"8903",16869,2017-02-08,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"8904",16869,2017-02-09,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,4
"8905",16869,2017-02-10,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,5
"8906",16869,2017-02-11,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"8907",16869,2017-02-12,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"8908",16869,2017-02-13,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,5
"8909",16869,2017-02-14,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"8910",16869,2017-02-15,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
"8911",16869,2017-02-16,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,5
"8912",16869,2017-02-17,FALSE,TRUE,NA,NA,1,1,NA,FALSE,FALSE,6
